10133188.790089756 8.258621168301417e+27 -30.171813624277362 0.020581660999992035 -0.6521808460853609 0.37272790641763337 -1.4435244284163493 0.3281155005993883
702075625.8459976 1.2571787594857344e+31 -32.228418942455875 -0.0017674791960486014 -0.175920510109294 0.3388669251125886 -1.0973472998099345 0.1992489590674616
227395653.64004022 1.3127962335937057e+30 -30.943280588598576 -0.004885863280814554 0.042405838299425 0.34358577006582414 -1.1910581056780893 0.17638852014130982
662204304533.7999 5.802312902965651e+27 -31.409917324469305 0.022999032893969974 0.17002920846953243 0.3442504550534726 -1.1542415270654451 0.2030818741554062
166859620.31089413 8.371845397630377e+32 -33.732221360660326 -0.004233960757699619 0.09618209699123523 0.34700822289894623 -1.2671471294425336 0.1606342221007332
281647471653.90564 3.81402182481541e+29 -32.912975671688955 0.024413716721673043 0.1314673501291125 0.3447242419201111 -1.1613158039363953 0.20206062060118737
7491270.4637911385 8.312736881304881e+30 -33.03991878508306 0.0004966773704804234 -0.4435779323717931 0.36673693607411284 -1.439916392396445 0.31758136897509437
15671262111.96905 9.869382265203881e+27 -30.385430467788257 0.011115907150826368 -0.23610229610270625 0.3436861972299148 -1.1192176546069967 0.21803440216088774
56104085.48386665 3.5487267276276895e+26 -27.481549538228858 -0.015519263853473141 0.5722405473908767 0.3715057974181992 -1.9759467321483317 0.10316862782751443
1505515.5470864295 3.8932348324221154e+26 -28.15011627764398 -0.002364544363669759 -0.24704460904359665 0.3664502577000637 -1.4327861342658046 0.31061235682783417
1090258.510351156 5.132360724973681e+28 -30.652577615698455 0.006936089100220002 -0.013706925756687255 0.36445459781855427 -1.3763603273946896 0.2986576593329093
8947143382.06128 4.643057802513004e+29 -31.83923492706757 0.007141487738900399 -0.20277564221532632 0.34152570416016054 -1.1102783072528513 0.21444515999404767
27511186.40668687 3.9535708456459296e+30 -31.98903755078127 -0.04758793483793822 2.0206823945016765 0.4648707795408318 -2.458234601877877 0.33379248688900365
213991542.3150063 2.353760912560703e+31 -32.19136983242254 -0.004810297906615742 0.05470046342323861 0.34417542287612307 -1.2036013597977946 0.17365351276503488
